experiment,language,qid,query_en,query_used,expanded_query,stage,rank,doc_id,retrieval_score,cross_encoder_score
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,2,d20124,0.8698301315307617,2.8743109703063965
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,3,d11558,0.8644387125968933,1.8535196781158447
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,4,d3255,0.8644387125968933,1.8535196781158447
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,5,d3253,0.8644387125968933,1.8535196781158447
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,6,d13822,0.8644387125968933,1.8535196781158447
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,7,d1138,0.8644387125968933,1.8535196781158447
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,8,d2435,0.8644387125968933,1.8535196781158447
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,9,d14476,0.8644387125968933,1.8535196781158447
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,10,d11843,0.8644387125968933,1.8535196781158447
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,1,d4591,0.8978905081748962,2.4050369262695312
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,2,d1060,0.8978905081748962,2.4050369262695312
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,3,d7398,0.8978905081748962,2.4050369262695312
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,4,d1080,0.8978905081748962,2.4050369262695312
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,5,d1814,0.8978905081748962,2.4050369262695312
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,6,d6781,0.8978905081748962,2.4050369262695312
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,7,d1173,0.8978905081748962,2.4050369262695312
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,8,d16299,0.8978905081748962,2.4050369262695312
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,9,d11907,0.889534056186676,2.087372303009033
rerank_only,english,q20125,python mysql get list of table columns,python mysql get list of table columns,,reranked,10,d16167,0.9072393774986267,1.2170735597610474
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,1,d17027,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,2,d18560,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,3,d17419,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,4,d18026,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,5,d17243,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,6,d18739,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,7,d17294,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,8,d18206,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,9,d20269,0.9251736402511597,9.079582214355469
rerank_only,english,q20126,how to get domain part of a url in python,how to get domain part of a url in python,,reranked,10,d19277,0.9251736402511597,9.079582214355469
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,1,d4638,0.8561981320381165,1.0698521137237549
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,2,d2396,0.9005070924758911,0.5507330298423767
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,3,d8805,0.9005070924758911,0.5507330298423767
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,4,d16597,0.877983808517456,-0.13541029393672943
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,5,d757,0.877983808517456,-0.13541029393672943
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,6,d5277,0.877983808517456,-0.13541029393672943
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,7,d4840,0.877983808517456,-0.13541029393672943
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,8,d4580,0.877983808517456,-0.13541029393672943
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,9,d10751,0.8956326246261597,-1.171666145324707
rerank_only,english,q20127,python flatten a nested dictionaary,python flatten a nested dictionaary,,reranked,10,d10753,0.8956326246261597,-1.171666145324707
rerank_only,english,q20128,python session set get,python session set get,,reranked,1,d7944,0.8681647777557373,0.648817777633667
rerank_only,english,q20128,python session set get,python session set get,,reranked,2,d6394,0.8681647777557373,0.648817777633667
rerank_only,english,q20128,python session set get,python session set get,,reranked,3,d3726,0.8681647777557373,0.648817777633667
rerank_only,english,q20128,python session set get,python session set get,,reranked,4,d4789,0.8681647777557373,0.648817777633667
rerank_only,english,q20128,python session set get,python session set get,,reranked,5,d15614,0.8681647777557373,0.648817777633667
rerank_only,english,q20128,python session set get,python session set get,,reranked,6,d8802,0.8681647777557373,0.648817777633667
rerank_only,english,q20128,python session set get,python session set get,,reranked,7,d11898,0.8681647777557373,0.648817777633667
rerank_only,english,q20128,python session set get,python session set get,,reranked,8,d20435,0.8592966794967651,0.3132103681564331
rerank_only,english,q20128,python session set get,python session set get,,reranked,9,d4067,0.8766443729400635,-0.21823525428771973
rerank_only,english,q20128,python session set get,python session set get,,reranked,10,d8515,0.9116279482841492,-0.2460326850414276
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,1,d15777,0.8847334980964661,2.5665793418884277
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,2,d2278,0.8847334980964661,2.5665793418884277
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,3,d13677,0.8847334980964661,2.5665793418884277
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,4,d13594,0.8758994340896606,0.3876356780529022
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,5,d15702,0.874099612236023,-2.1501646041870117
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,6,d19616,0.874099612236023,-2.1501646041870117
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,7,d4758,0.874099612236023,-2.1501646041870117
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,8,d5058,0.874099612236023,-2.1501646041870117
rerank_only,english,q20129,python save graph into file,python save graph into file,,reranked,9,d5266,0.874099612236023,-2.1501646041870117
